Left Reading,Right Reading,Trial,Stimuli,Experiment Time Clock (Micro Sec)
0,0,No_signal,-1,18040264
0,0,No_signal,-1,18068344
0,0,No_signal,-1,18096424
0,0,No_signal,-1,18124504
0,0,No_signal,-1,18152584
0,0,No_signal,-1,18180664
0,0,No_signal,-1,18208744
0,0,No_signal,-1,18236824
0,0,No_signal,-1,18264904
0,0,No_signal,-1,18292984
0,0,No_signal,-1,18321064
0,0,No_signal,-1,18349144
0,0,No_signal,-1,18377224
0,0,No_signal,-1,18405304
0,0,No_signal,-1,18433384
0,0,No_signal,-1,18461464
0,0,No_signal,-1,18489544
0,0,No_signal,-1,18517624
0,0,No_signal,-1,18545704
0,0,No_signal,-1,18573784
0,0,No_signal,-1,18601864
0,0,No_signal,-1,18629944
0,0,No_signal,-1,18658024
0,0,No_signal,-1,18686104
0,0,No_signal,-1,18714184
0,0,No_signal,-1,18742264
0,0,No_signal,-1,18770344
0,0,No_signal,-1,18798424
0,0,No_signal,-1,18826504
0,0,No_signal,-1,18854584
0,0,No_signal,-1,18882664
0,0,No_signal,-1,18910744
0,0,No_signal,-1,18938824
0,0,No_signal,-1,18966904
0,0,No_signal,-1,18994992
0,0,No_signal,-1,19023064
0,0,No_signal,-1,19051144
0,0,No_signal,-1,19079224
0,0,No_signal,-1,19107304
0,0,No_signal,-1,19135384
0,0,No_signal,-1,19163464
0,0,No_signal,-1,19191544
0,0,No_signal,-1,19219624
0,0,No_signal,-1,19247704
0,0,No_signal,-1,19275784
0,0,No_signal,-1,19303864
0,0,No_signal,-1,19331944
0,0,No_signal,-1,19360024
0,0,No_signal,-1,19388104
0,0,No_signal,-1,19416184
0,0,No_signal,-1,19444264
0,0,No_signal,-1,19472344
0,0,No_signal,-1,19500424
0,0,No_signal,-1,19528504
0,0,No_signal,-1,19556584
0,0,No_signal,-1,19584664
0,0,No_signal,-1,19612744
0,0,No_signal,-1,19640824
0,0,No_signal,-1,19668904
0,0,No_signal,-1,19696984
0,0,No_signal,-1,19725064
0,0,No_signal,-1,19753144
0,0,No_signal,-1,19781224
0,0,No_signal,-1,19809304
0,0,No_signal,-1,19837384
0,0,No_signal,-1,19865464
0,0,No_signal,-1,19893544
0,0,No_signal,-1,19921624
0,0,No_signal,-1,19949704
0,0,No_signal,-1,19977784
0,0,No_signal,-1,20005864
0,0,No_signal,-1,20033944
0,0,No_signal,-1,20062024
0,0,No_signal,-1,20090104
0,0,No_signal,-1,20118184
0,0,No_signal,-1,20146264
0,0,No_signal,-1,20174344
0,0,No_signal,-1,20202424
0,0,Stimulus,Abstract,20235704
0,0,Stimulus,Abstract,20268984
0,0,Stimulus,Abstract,20302264
0,0,Stimulus,Abstract,20335544
0,0,Stimulus,Abstract,20368824
0,0,Stimulus,Abstract,20402104
0,0,Stimulus,Abstract,20435384
0,0,Stimulus,Abstract,20468664
0,0,Stimulus,Abstract,20501944
0,0,Stimulus,Abstract,20535224
0,0,Stimulus,Abstract,20568504
0,0,Stimulus,Abstract,20601784
0,0,Stimulus,Abstract,20635064
0,0,Stimulus,Abstract,20668344
0,0,Stimulus,Abstract,20701624
0,0,No_signal,-1,20729704
0,0,No_signal,-1,20757784
0,0,No_signal,-1,20785864
0,0,No_signal,-1,20813944
0,0,No_signal,-1,20842024
0,0,No_signal,-1,20870104
0,0,No_signal,-1,20898184
0,0,No_signal,-1,20926264
0,0,No_signal,-1,20954344
0,0,No_signal,-1,20982424
0,0,No_signal,-1,21010504
0,0,No_signal,-1,21038584
0,0,No_signal,-1,21066664
0,0,No_signal,-1,21094744
0,0,No_signal,-1,21122824
0,0,No_signal,-1,21150904
0,0,No_signal,-1,21178984
0,0,No_signal,-1,21207064
0,0,No_signal,-1,21235144
0,0,No_signal,-1,21263224
0,0,No_signal,-1,21291304
0,0,No_signal,-1,21319384
0,0,No_signal,-1,21347464
0,0,No_signal,-1,21375544
0,0,No_signal,-1,21403624
0,0,No_signal,-1,21431704
0,0,No_signal,-1,21459784
0,0,No_signal,-1,21487864
1,0,No_signal,-1,21515944
55,0,No_signal,-1,21545064
42,0,No_signal,-1,21574184
57,0,No_signal,-1,21603304
87,0,No_signal,-1,21632424
132,0,No_signal,-1,21662584
147,0,No_signal,-1,21692744
150,0,No_signal,-1,21722904
161,0,No_signal,-1,21753064
147,0,No_signal,-1,21783224
48,0,No_signal,-1,21812344
0,0,No_signal,-1,21840424
0,0,No_signal,-1,21868504
0,0,No_signal,-1,21896584
0,0,No_signal,-1,21924664
0,0,No_signal,-1,21952744
0,0,No_signal,-1,21980824
0,0,No_signal,-1,22008904
0,0,No_signal,-1,22036984
0,0,No_signal,-1,22065064
0,0,No_signal,-1,22093144
0,0,No_signal,-1,22121224
0,0,No_signal,-1,22149304
0,0,No_signal,-1,22177384
0,0,No_signal,-1,22205464
0,0,No_signal,-1,22233544
0,0,No_signal,-1,22261624
0,0,No_signal,-1,22289704
0,0,No_signal,-1,22317784
0,0,No_signal,-1,22345864
0,0,No_signal,-1,22373944
0,0,No_signal,-1,22402024
0,0,No_signal,-1,22430104
0,0,No_signal,-1,22458184
0,0,No_signal,-1,22486264
0,0,No_signal,-1,22514344
0,0,No_signal,-1,22542424
0,0,No_signal,-1,22570504
0,0,No_signal,-1,22598584
0,0,No_signal,-1,22626664
0,0,No_signal,-1,22654744
0,0,No_signal,-1,22682824
0,0,No_signal,-1,22710904
0,0,No_signal,-1,22738984
0,0,No_signal,-1,22767064
0,0,No_signal,-1,22795144
0,0,No_signal,-1,22823224
0,0,No_signal,-1,22851304
0,0,No_signal,-1,22879384
0,0,No_signal,-1,22907464
0,0,No_signal,-1,22935544
0,0,No_signal,-1,22963624
0,0,No_signal,-1,22991704
0,0,No_signal,-1,23019784
0,0,No_signal,-1,23047864
0,0,No_signal,-1,23075944
0,0,No_signal,-1,23104024
0,0,No_signal,-1,23132104
0,0,No_signal,-1,23160184
0,0,No_signal,-1,23188272
0,0,No_signal,-1,23216344
0,0,No_signal,-1,23244424
0,0,No_signal,-1,23272504
0,0,No_signal,-1,23300584
0,0,No_signal,-1,23328664
0,0,No_signal,-1,23356744
0,0,No_signal,-1,23384824
0,0,No_signal,-1,23412904
0,0,No_signal,-1,23440984
0,0,No_signal,-1,23469064
0,0,No_signal,-1,23497144
0,0,No_signal,-1,23525224
0,0,No_signal,-1,23553304
0,0,No_signal,-1,23581384
0,0,No_signal,-1,23609464
0,0,No_signal,-1,23637544
0,0,No_signal,-1,23665624
0,0,No_signal,-1,23693704
0,0,No_signal,-1,23721784
0,0,No_signal,-1,23749864
